time,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,eulerX,eulerY,eulerZ,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471869,-0.09,-0.77,9.65,-0.25,-0.1875,0.3125,2,-0.9375,4.75,0,0,0,18,15,0,0,189,22,17,0,0,0,0,21,0,0,8,0,25,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471869,-0.1,-0.81,9.68,0.0625,0,-0.0625,2,-0.9375,4.75,0,0,10,17,15,0,0,179,0,0,0,0,0,0,0,0,0,8,0,0,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471870,-0.1,-0.8,9.78,-0.0625,0.3125,0,2,-0.9375,4.75,0,0,15,23,29,0,0,190,33,23,0,0,0,0,8,0,0,20,0,11,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471871,-0.09,-0.74,9.79,0,-0.0625,0.125,2,-0.9375,4.75,0,0,11,1,0,0,0,183,35,0,0,0,0,0,14,0,0,9,0,11,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471871,-0.1,-0.72,9.73,0.5,-0.125,0,2,-0.9375,4.6875,0,0,29,15,17,0,0,195,21,15,0,0,0,0,17,0,0,5,0,14,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471872,-0.1,-0.78,9.62,-0.125,0.125,0,2,-0.9375,4.6875,0,0,0,21,9,0,0,193,17,13,0,0,0,0,14,9,0,13,0,14,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471873,-0.08,-0.78,9.69,0.3125,0.0625,-0.125,2,-0.9375,4.6875,0,0,0,20,15,0,0,200,17,0,0,0,0,0,5,0,0,11,0,8,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471873,-0.08,-0.74,9.79,0.0625,0.1875,-0.125,2,-0.9375,4.6875,0,0,0,22,16,0,0,200,22,19,0,0,0,0,20,0,0,15,0,23,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471874,-0.11,-0.75,9.78,0,0,0,2,-0.9375,4.75,0,0,0,21,16,0,0,212,19,13,0,0,0,0,0,0,0,6,0,10,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471875,-0.12,-0.76,9.63,0.1875,-0.125,0.0625,2,-0.9375,4.75,0,0,0,34,29,0,0,210,44,22,0,0,0,0,38,0,0,12,0,20,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471875,-0.09,-0.79,9.73,-0.4375,0.3125,0.0625,2,-0.9375,4.75,0,1,0,21,17,0,0,212,19,15,0,0,0,0,16,0,0,22,0,22,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471876,-0.09,-0.75,9.6,0.125,-0.0625,0,2,-0.9375,4.75,0,0,0,21,17,0,0,220,18,13,0,0,0,0,3,0,0,8,0,21,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471877,-0.08,-0.77,9.72,-0.0625,0.0625,-0.125,2,-0.9375,4.75,0,0,0,22,17,0,0,228,26,23,0,0,0,0,24,0,0,6,31,31,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471877,-0.1,-0.75,9.81,-0.3125,-0.125,0.125,2,-0.9375,4.75,0,0,0,8,0,0,0,228,0,11,0,0,0,0,11,0,0,11,0,18,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471878,-0.08,-0.71,9.75,0.375,-0.0625,0.0625,2,-0.9375,4.75,0,0,0,30,25,0,0,217,31,35,0,0,0,0,19,0,0,14,0,23,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471878,-0.11,-0.74,9.64,-0.0625,0.0625,-0.0625,2,-0.9375,4.75,0,0,0,14,7,0,0,225,13,13,0,0,0,0,0,0,0,9,0,20,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471879,-0.12,-0.73,9.84,0.125,-0.1875,0,2,-0.9375,4.75,0,0,0,31,32,0,0,229,15,20,0,0,0,0,0,0,0,29,0,19,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471880,-0.12,-0.74,9.79,-0.25,-0.125,0,2,-0.9375,4.75,0,0,0,23,17,0,0,223,21,16,0,0,0,0,16,0,0,14,14,24,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471880,-0.11,-0.75,9.76,0,-0.125,0,2,-0.9375,4.75,0,0,0,16,0,0,0,223,0,4,0,0,0,0,0,0,0,32,0,45,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471881,-0.15,-0.74,9.69,0.875,1.875,-0.4375,2,-1.0625,4.6875,0,0,0,18,19,0,0,252,25,25,0,0,0,0,28,0,0,6,0,43,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471882,-0.44,-0.65,9.63,-1.4375,-1.875,0.0625,2.375,-2.875,4.125,0,0,0,0,0,0,0,222,26,8,0,0,0,0,12,0,0,15,0,16,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471882,-0.34,-0.74,9.64,-0.4375,0.375,0.125,2.3125,-2.125,4.625,0,0,12,31,28,0,0,171,0,24,0,0,0,0,18,0,0,21,0,14,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471883,-0.28,-0.81,9.65,0.875,1.5,0.25,2.25,-1.3125,4.8125,0,0,0,19,0,0,0,174,0,0,0,0,0,0,0,0,0,24,0,11,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471884,-0.12,-0.73,9.82,-0.6875,0.1875,0.125,2.25,-1.1875,4.75,0,0,0,20,17,0,0,211,21,16,0,0,0,0,16,0,0,10,0,19,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471884,-0.14,-0.72,9.7,0.6875,0.0625,0.125,2.25,-1.1875,4.875,0,0,0,19,16,0,0,217,20,14,0,0,0,0,0,0,0,19,0,0,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471885,-0.14,-0.71,9.71,-0.3125,0.125,-0.0625,2.25,-1.1875,4.875,0,0,0,21,18,0,0,231,24,21,0,0,0,0,41,0,0,12,0,21,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471886,-0.17,-0.68,9.81,0.125,0.125,-0.0625,2.25,-1.1875,4.875,0,0,13,0,0,0,0,228,0,0,0,0,0,0,10,0,0,10,0,19,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471886,-0.17,-0.72,9.77,-0.125,0.375,0,2.25,-1.1875,4.875,0,5,0,22,31,0,0,261,28,18,0,0,0,0,16,0,0,13,0,16,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471887,-0.16,-0.73,9.71,-0.3125,-0.0625,-0.125,2.25,-1.1875,4.875,0,0,11,22,19,0,0,242,21,16,0,0,0,0,21,0,0,25,0,22,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471887,-0.17,-0.73,9.68,0.0625,-0.125,-0.125,2.25,-1.1875,4.875,0,0,0,22,17,0,0,239,21,17,0,0,0,0,16,0,0,16,0,42,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471888,-0.17,-0.74,9.71,0,0,0.1875,2.25,-1.1875,4.875,0,0,10,22,17,0,0,240,22,15,0,0,0,0,0,0,0,16,0,14,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471889,-0.13,-0.73,9.79,-0.3125,0.1875,0.0625,2.25,-1.1875,4.875,0,0,0,36,49,0,0,259,24,21,0,0,0,0,23,0,0,18,0,19,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471889,-0.15,-0.71,9.7,-0.25,-0.0625,0.125,2.25,-1.1875,4.875,0,0,0,19,16,0,0,234,21,16,0,0,0,0,18,0,0,18,0,19,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471890,-0.17,-0.74,9.79,0.125,-0.0625,-0.0625,2.25,-1.1875,4.875,0,0,0,22,18,0,0,223,20,16,0,0,0,0,0,0,0,22,0,0,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471891,-0.17,-0.74,9.78,0.1875,-0.125,-0.125,2.25,-1.1875,4.875,0,0,0,23,17,0,0,234,20,20,0,0,0,0,19,0,0,16,13,30,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471891,-0.13,-0.76,9.73,0.5,-0.625,-0.125,2.25,-1.1875,4.875,0,0,0,23,19,0,0,237,21,17,0,0,0,0,18,0,0,19,0,44,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471892,-0.17,-0.76,9.73,-0.125,0,-0.0625,2.25,-1.1875,4.875,0,0,0,0,0,0,0,220,0,0,0,0,0,0,17,0,0,17,0,21,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471893,-0.13,-0.76,9.64,-0.0625,-0.1875,-0.0625,2.25,-1.1875,4.875,0,0,0,23,18,0,0,233,23,16,0,0,0,0,15,0,0,17,0,15,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471893,-0.18,-0.77,9.71,0.125,-0.1875,-0.0625,2.25,-1.1875,4.875,0,0,12,34,48,0,0,237,19,21,0,0,0,0,25,0,0,14,0,19,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471894,-0.15,-0.73,9.74,-0.0625,-0.0625,-0.125,2.25,-1.1875,4.875,0,0,0,32,31,0,0,236,33,27,0,0,0,0,23,0,0,10,0,26,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471895,-0.16,-0.76,9.74,-0.0625,-0.125,0,2.25,-1.1875,4.875,0,0,0,0,0,0,0,238,19,12,0,0,0,0,10,0,0,18,0,18,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471895,-0.14,-0.75,9.75,-0.375,0.0625,0.0625,2.25,-1.1875,4.875,0,0,3,50,0,0,0,238,26,18,0,0,0,0,18,0,0,15,0,20,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471896,-0.14,-0.75,9.63,0.125,-0.125,0.0625,2.25,-1.1875,4.875,0,0,0,0,0,0,0,240,16,29,0,0,0,0,17,0,0,17,0,20,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471896,-0.16,-0.73,9.67,-0.0625,-0.1875,0,2.25,-1.1875,4.875,0,0,0,23,18,0,0,238,21,17,0,0,0,0,1,0,0,11,0,8,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471904,-0.16,-0.74,9.75,0.125,0.0625,-0.0625,2.25,-1.1875,4.875,0,0,12,24,18,0,0,236,22,18,0,0,0,0,17,0,0,31,0,22,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471904,-0.14,-0.74,9.75,-0.125,-0.0625,-0.1875,2.25,-1.1875,4.875,0,0,0,24,0,0,0,234,13,0,0,0,0,0,17,0,0,15,0,19,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471904,-1.97,-1.81,8.47,37.3125,48.5,-3.5625,0.125,-11.625,10.75,0,0,32,25,13,0,40,11,22,5,0,19,0,0,11,0,0,5,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471904,-2.89,-0.85,9.02,5.3125,1,0.625,0.75,-17.125,6.0625,0,0,3,0,0,0,50,0,0,0,0,17,0,0,0,0,0,1,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471904,-3.11,-0.91,9.34,-5,3.0625,-0.75,0.9375,-18.25,5.5625,0,0,0,8,5,0,31,0,17,22,0,0,10,0,0,0,0,1,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471904,-3.05,-1.04,9.36,-1.3125,0.4375,-0.1875,0.875,-18.5,6.3125,0,1,0,0,0,0,19,0,0,8,0,18,0,0,0,0,0,1,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471905,-3.08,-1.12,9.27,0,0.125,-0.125,0.8125,-18.5,6.8125,0,0,0,0,0,0,0,0,0,10,0,19,0,0,0,0,0,0,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471905,-3.1,-1.13,9.23,-0.1875,0.375,0.0625,0.8125,-18.5,6.8125,0,1,0,10,22,0,0,0,0,9,0,0,0,0,2,0,0,3,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471906,-3.08,-1.07,9.26,-0.6875,0.3125,-0.125,0.8125,-18.5,6.8125,0,0,0,0,0,0,0,0,0,12,0,17,0,0,0,0,0,2,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471907,-3.09,-1.09,9.21,-0.25,0,-0.0625,0.8125,-18.5,6.875,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471907,-3.07,-1.09,9.32,0.3125,-0.625,0.125,0.8125,-18.5,6.875,0,0,0,0,0,0,0,0,0,13,0,15,0,0,26,0,0,2,0,9,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471908,-3.06,-1.08,9.33,0,0.5625,-0.0625,0.8125,-18.5,6.875,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471909,-3.07,-1.1,9.3,-0.8125,0,-0.1875,0.8125,-18.5,7,0,0,9,0,0,0,0,0,11,22,0,14,0,0,0,0,0,0,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
